15:12:17;1556802737468;PITOT;0
15:12:18;1556802738636;PITOT;0
15:12:19;1556802739900;PITOT;0
15:12:21;1556802741164;PITOT;0
15:12:22;1556802742431;PITOT;0
15:12:23;1556802743697;PITOT;0
15:12:24;1556802744962;PITOT;0
15:12:26;1556802746227;PITOT;0
15:12:27;1556802747493;PITOT;0
15:12:28;1556802748661;PITOT;0
15:12:29;1556802749926;PITOT;0
15:12:31;1556802751187;PITOT;0
15:12:32;1556802752451;PITOT;0
15:12:33;1556802753715;PITOT;0
15:12:34;1556802754976;PITOT;0
15:12:36;1556802756244;PITOT;0
15:12:37;1556802757508;PITOT;0
15:12:38;1556802758775;PITOT;0
15:12:40;1556802760039;PITOT;0
15:12:41;1556802761303;PITOT;0
15:12:42;1556802762569;PITOT;0
15:12:43;1556802763835;PITOT;0
15:12:45;1556802765000;PITOT;0
15:12:46;1556802766266;PITOT;0
15:12:47;1556802767528;PITOT;0
15:12:48;1556802768791;PITOT;0
15:12:50;1556802770055;PITOT;0
15:12:51;1556802771319;PITOT;0
15:12:52;1556802772584;PITOT;0
15:12:53;1556802773848;PITOT;0
15:12:55;1556802775016;PITOT;0
15:12:56;1556802776279;PITOT;0
15:12:57;1556802777545;PITOT;0
15:12:58;1556802778823;PITOT;0
15:13:00;1556802780074;PITOT;0
15:13:01;1556802781342;PITOT;0
15:13:02;1556802782606;PITOT;0
15:13:03;1556802783871;PITOT;0
15:13:05;1556802785136;PITOT;0
15:13:06;1556802786399;PITOT;0
15:13:07;1556802787662;PITOT;0
15:13:08;1556802788925;PITOT;0
15:13:10;1556802790190;PITOT;0
15:13:11;1556802791454;PITOT;0
15:13:12;1556802792719;PITOT;0
15:13:13;1556802793985;PITOT;0
15:13:15;1556802795251;PITOT;0
15:13:16;1556802796517;PITOT;0
15:13:17;1556802797782;PITOT;0
15:13:19;1556802799048;PITOT;0
15:13:20;1556802800313;PITOT;0
15:13:21;1556802801578;PITOT;0
15:13:22;1556802802842;PITOT;0
15:13:24;1556802804107;PITOT;0
15:13:25;1556802805372;PITOT;0
15:13:26;1556802806634;PITOT;0
15:13:27;1556802807897;PITOT;0
15:13:29;1556802809159;PITOT;0
15:13:30;1556802810426;PITOT;0
15:13:31;1556802811690;PITOT;0
15:13:32;1556802812958;PITOT;0
15:13:34;1556802814223;PITOT;0
15:13:35;1556802815487;PITOT;0
15:13:36;1556802816753;PITOT;0
15:13:37;1556802817921;PITOT;0
15:13:39;1556802819184;PITOT;0
15:13:40;1556802820449;PITOT;0
15:13:41;1556802821714;PITOT;0
15:13:42;1556802822976;PITOT;0
15:13:44;1556802824241;PITOT;0
15:13:45;1556802825502;PITOT;0
15:13:46;1556802826769;PITOT;0
15:13:48;1556802828032;PITOT;0
15:13:49;1556802829298;PITOT;0
15:13:50;1556802830565;PITOT;0
15:13:51;1556802831830;PITOT;0
15:13:53;1556802833095;PITOT;0
15:13:54;1556802834360;PITOT;0
15:13:55;1556802835626;PITOT;0
15:13:56;1556802836889;PITOT;0
15:13:58;1556802838056;PITOT;0
15:13:59;1556802839320;PITOT;0
15:14:00;1556802840585;PITOT;0
15:14:01;1556802841848;PITOT;0
15:14:03;1556802843111;PITOT;0
15:14:04;1556802844373;PITOT;0
15:14:05;1556802845639;PITOT;0
15:14:06;1556802846904;PITOT;0
15:14:08;1556802848069;PITOT;0
15:14:09;1556802849334;PITOT;0
15:14:10;1556802850598;PITOT;0
15:14:11;1556802851863;PITOT;0
15:14:13;1556802853130;PITOT;0
15:14:14;1556802854391;PITOT;0
15:14:15;1556802855654;PITOT;0
15:14:16;1556802856916;PITOT;0
15:14:18;1556802858083;PITOT;0
15:14:19;1556802859347;PITOT;0
15:14:20;1556802860613;PITOT;0
15:14:21;1556802861877;PITOT;0
15:14:23;1556802863043;PITOT;0
15:14:24;1556802864309;PITOT;0
15:14:25;1556802865573;PITOT;0
15:14:26;1556802866839;PITOT;0
15:14:28;1556802868102;PITOT;0
15:14:29;1556802869362;PITOT;0
15:14:30;1556802870627;PITOT;0
15:14:31;1556802871893;PITOT;0
15:14:33;1556802873058;PITOT;0
15:14:34;1556802874321;PITOT;0
15:14:35;1556802875587;PITOT;0
15:14:36;1556802876852;PITOT;0
15:14:38;1556802878118;PITOT;0
15:14:39;1556802879385;PITOT;0
15:14:40;1556802880649;PITOT;0
15:14:41;1556802881913;PITOT;0
15:14:43;1556802883180;PITOT;0
15:14:44;1556802884445;PITOT;0
15:14:45;1556802885705;PITOT;0
15:14:46;1556802886966;PITOT;0
15:14:48;1556802888232;PITOT;0
15:14:49;1556802889498;PITOT;0
15:14:50;1556802890763;PITOT;0
15:14:52;1556802892029;PITOT;0
